time,temp1, 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()',,20.60263787,7.35436
31:02.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:02.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:02.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:03.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:03.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:03.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:04.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:04.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:04.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:05.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:05.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:05.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:05.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:06.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:06.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:06.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:07.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:07.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:07.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:08.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:08.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:08.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:08.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:09.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:09.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:09.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:10.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:10.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:10.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:11.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:11.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:11.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:12.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:12.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:12.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:13.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:13.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:13.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:13.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:14.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:14.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:14.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:15.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:15.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:15.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.13762845,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:16.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:16.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:16.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:16.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:17.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:17.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:17.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:18.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:18.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:18.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:18.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:19.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:19.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:19.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:20.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:20.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:20.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:20.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:21.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:21.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:21.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:21.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:22.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:22.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:22.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:22.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:23.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:23.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:23.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:24.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:24.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:24.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:24.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:25.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:25.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:25.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:25.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:26.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:26.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:26.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:26.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:27.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:27.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:27.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:28.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:28.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:28.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:28.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:29.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:29.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:29.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:29.9,26.82845368, 'on',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:30.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:30.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:30.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:31.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:31.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:31.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:31.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:32.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:32.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:32.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:33.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:33.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:33.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:34.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:34.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:34.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:34.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:35.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:35.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:35.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:35.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:36.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:36.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:36.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:36.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:37.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:37.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:37.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:38.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:38.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:38.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:39.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.13762845,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:39.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:39.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:39.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:40.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:40.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:40.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:41.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:41.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:41.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:41.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:42.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:42.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:42.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:43.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:43.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:43.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:44.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:44.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:44.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:44.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:45.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:45.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:45.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:45.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:46.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:46.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:46.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:47.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:47.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:47.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:48.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:48.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:48.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:49.0,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:49.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:49.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:49.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:50.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:50.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:50.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:50.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:51.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:51.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:51.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:51.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:52.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:52.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:52.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,0.230549893
31:53.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.225813684,27.00419244
31:53.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
