time,'Heater 1: T (C)', 'Heater 2: T (C)', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)'
43:50.5,3916.6,3897,3896,3892,3913.8,3896
43:50.9,3916,3897,3896,3891.6,3913.6,3896
43:51.3,3916.6,3897,3896,3891.8,3913,3896
43:51.7,3917.4,3897,3896,3892.2,3913,3896
43:52.2,3917,3897,3896,3892.4,3913,3896
43:52.6,3917,3897,3896,3892.4,3913,3896
43:53.0,3916.8,3897,3896,3892,3913.4,3896
43:53.4,3916.4,3897,3896,3892.2,3913.4,3896
43:53.8,3916.8,3897,3896,3892.6,3913.6,3896
43:54.3,3916.6,3897,3896,3892.4,3913.4,3896
43:54.7,3917,3897.2,3896,3893,3913.2,3896
43:55.1,3916.6,3897.2,3896,3892.4,3913.2,3896
43:55.6,3916.4,3897.2,3896,3892,3913.4,3896
43:56.0,3916.8,3897.2,3896,3892.6,3913.2,3896
43:56.4,3916.6,3897.2,3896,3892.4,3913.2,3896
43:56.8,3916.2,3897,3896,3892.2,3913.4,3896
43:57.1,3916.4,3897,3896,3891.8,3913.8,3896
43:57.5,3916.8,3897.2,3896,3891.8,3913.2,3896
43:58.0,3916.8,3897,3896,3892.4,3913.2,3896
43:58.4,3916.4,3897,3896,3892,3913.8,3896
43:58.8,3916.4,3897,3896,3892,3913.8,3896
43:59.2,3916.6,3897,3896,3892.2,3913.4,3896
43:59.6,3916.2,3897,3896,3892,3914.2,3896
44:00.0,3916.2,3896.8,3896,3892,3913.8,3896
44:00.4,3916.2,3896.8,3896,3892.4,3914.2,3896
44:00.9,3916.4,3897,3896,3892.6,3913.6,3896
44:01.3,3916,3897,3896,3892.6,3914.8,3896
44:01.7,3916.4,3897,3896,3892.6,3914.8,3896
44:02.1,3917,3897.2,3896,3892.8,3913.8,3896
44:02.6,3917.8,3897.2,3896,3893.2,3913.4,3896
44:03.0,3917,3897,3896,3893,3914,3896
44:03.4,3916.8,3897,3896,3893,3913.2,3896
44:03.8,3916.8,3897,3896,3893,3913.2,3896
44:04.3,3916.6,3897,3896,3893.2,3913,3896
44:04.8,3916,3897,3896,3892.8,3913.6,3896
44:05.2,3916.4,3897,3896,3893,3913.6,3896
44:05.6,3916.6,3897,3896,3893,3913.4,3896
44:06.0,3915.6,3897,3896,3892.6,3913.6,3896
44:06.5,3915.4,3897,3896,3892.4,3913.8,3896
44:06.9,3915.4,3897,3896,3892.6,3913.8,3896
44:07.3,3915.8,3897,3896,3892.8,3914.2,3896
44:07.7,3916.2,3897,3896,3893,3914.2,3896
44:08.1,3916.6,3897,3896,3893,3914.2,3896
44:08.6,3917.2,3897,3896,3893,3913.8,3896
44:09.0,3917,3897,3896,3893,3913.2,3896
44:09.4,3916.4,3897,3896,3893.2,3913.4,3896
44:09.8,3916.4,3897,3896,3893.6,3913.4,3896
44:10.3,3916.4,3897,3896,3893.6,3913.2,3896
44:10.7,3917,3897,3896,3893.8,3912.8,3896
44:11.1,3916.8,3897,3896,3894.2,3912.8,3896
44:11.5,3917,3897,3896,3894.6,3912.4,3896
44:11.9,3916.4,3897,3896,3894.6,3912.6,3896
44:12.4,3916,3897,3896,3894.2,3913,3896
44:12.8,3916.2,3897,3896,3893.8,3913,3896
44:13.2,3916.2,3897,3896,3893.4,3913.2,3896
44:13.6,3916.6,3897,3896,3893,3913,3896
44:14.0,3916.4,3896.8,3896,3893,3913,3896
44:14.5,3916,3896.6,3896,3892.8,3913.6,3896
44:14.9,3916.2,3896.6,3896,3892.6,3914,3896
44:15.3,3915.8,3896.4,3896,3892.4,3914,3896
44:15.7,3915.8,3896.6,3896,3892.4,3914.2,3896
44:16.2,3915.6,3896.8,3896,3892.4,3914,3896
44:16.6,3915.2,3896.6,3896,3892.2,3914.2,3896
44:17.0,3915.4,3896.6,3896,3892.2,3914.2,3896
44:17.4,3915.4,3896.6,3896,3892,3914.6,3896
44:17.8,3915.6,3896.8,3896,3892.2,3914.6,3896
44:18.3,3915.6,3897,3896,3892.2,3914.6,3896
44:18.7,3915.4,3897,3896,3892.2,3915,3896
44:19.1,3915.6,3897,3896,3892.4,3915.8,3896
44:19.5,3915.8,3897,3896,3892.2,3915.6,3896
44:20.0,3916.2,3897,3896,3892.4,3916.4,3896
44:20.4,3916.4,3897,3896,3892.6,3916.4,3896
44:20.8,3916.8,3897,3896,3892.8,3916.6,3896
44:21.2,3917.2,3897,3896,3893,3916.2,3896
44:21.7,3917.2,3897,3896,3893,3917.4,3896
44:22.1,3917.4,3897.2,3896,3893,3916.2,3896
44:22.5,3917.6,3897.6,3896,3893.2,3915.2,3896
44:23.0,3917.6,3897.6,3896,3893.2,3915.4,3896
44:23.4,3917.6,3897.2,3896,3893.4,3915.4,3896
44:23.8,3917.6,3897.4,3896,3893.4,3914.6,3896
44:24.2,3917.4,3897.2,3896,3893.8,3914.6,3896
44:24.6,3917.2,3897.2,3896,3893.8,3914.4,3896
44:25.1,3917,3897.2,3896,3893.2,3915.4,3896
44:25.5,3917,3897.2,3896,3893.2,3914.4,3896
44:25.9,3916.8,3897,3896,3892.8,3914.6,3896
44:26.3,3916.6,3897,3896,3892.6,3915.6,3896
44:26.8,3916.2,3897,3896,3892.8,3914.8,3896
44:27.2,3915.8,3897,3896,3892.4,3914.8,3896
44:27.6,3915.4,3897,3896,3892.4,3914.6,3896
44:28.0,3915.4,3897,3896,3892.2,3914.6,3896
44:28.4,3915.6,3897,3896,3892.2,3913.6,3896
44:28.9,3915.4,3897,3896,3892.2,3913.6,3896
44:29.3,3915.8,3897,3896,3892.2,3913.6,3896
44:29.7,3916.2,3897,3896,3892.6,3913.6,3896
44:30.2,3916,3897,3896,3892.2,3913.6,3896
44:30.6,3916.6,3897.2,3896,3892.4,3913.4,3896
44:31.0,3917,3897.4,3896,3892.4,3913.4,3896
44:31.4,3917.4,3897.4,3896,3893.2,3913.2,3896
44:31.8,3917,3897.4,3896,3893,3913.4,3896
44:32.2,3916.8,3897.4,3896,3892.2,3913.4,3896
44:32.7,3916.6,3897.2,3896,3892.2,3913.2,3896
44:33.1,3916.2,3897.2,3896,3891.6,3913.6,3896
44:33.5,3916.4,3897.4,3896,3892,3913.2,3896
44:34.0,3916.4,3897.2,3896,3892.4,3913.2,3896
44:34.4,3916,3897,3896,3892,3913.6,3896
44:34.8,3916,3897,3896,3892.2,3914,3896
44:35.2,3915.8,3897,3896,3892,3914.4,3896
44:35.6,3916.2,3897,3896,3892.2,3914.2,3896
44:36.0,3916,3897,3896,3892.4,3915.2,3896
44:36.4,3916.2,3897,3896,3892.8,3915.4,3896
44:36.8,3916.4,3897,3896,3893,3915.4,3896
44:37.2,3916.2,3897,3896,3892.8,3916.2,3896
44:37.5,3916.4,3897,3896,3893,3916.2,3896
44:37.8,3916.4,3897,3896,3893.2,3916,3896
44:38.2,3916.4,3897,3896,3893.2,3915.8,3896
44:38.6,3916.6,3897,3896,3893.4,3915.2,3896
44:39.0,3916.6,3897,3896,3893.2,3915.6,3896
44:39.5,3916.6,3897,3896,3893.2,3914.6,3896
44:39.9,3916.6,3897,3896,3893,3914.6,3896
44:40.3,3916.6,3897,3896,3893,3914.6,3896
44:40.8,3916.6,3897,3896,3893,3914.6,3896
44:41.2,3916.6,3897,3896,3893.2,3914.6,3896
44:41.6,3916.6,3896.8,3896,3893,3914.4,3896
44:42.2,3916.6,3896.8,3896,3892.8,3913.8,3896
44:42.6,3916.4,3896.8,3896,3892.8,3914.8,3896
44:43.0,3916.4,3896.8,3896,3892.6,3914.6,3896
44:43.4,3916.8,3897.2,3896,3892.8,3914.8,3896
44:43.9,3917.4,3897.8,3896,3892.8,3914.6,3896
44:44.3,3917.2,3897.8,3896,3892.8,3914,3896
44:44.7,3918,3898.2,3896,3893.2,3913.6,3896
44:45.1,3917.4,3897.8,3896,3893,3914,3896
44:45.5,3917.6,3898,3896,3892.8,3914,3896
44:46.0,3917.4,3898,3896,3893,3914.2,3896
44:46.4,3918,3898.2,3896,3893.2,3913.8,3896
44:46.8,3917.8,3897.8,3896,3893.2,3914,3896
44:47.2,3917.2,3897.4,3896,3893.2,3914,3896
44:47.6,3916.6,3897.2,3896,3892.8,3914.4,3896
44:48.1,3916.8,3897.4,3896,3892.6,3914,3896
44:48.5,3916.8,3897.2,3896,3892.4,3914.4,3896
44:48.9,3916.8,3897.4,3896,3892.4,3914,3896
44:49.4,3916.6,3897.2,3896,3892.4,3914.2,3896
44:49.8,3917,3897.2,3896,3892.4,3913.8,3896
44:50.2,3917,3897,3896,3892.4,3913.8,3896
44:50.6,3917.8,3897.2,3896,3892.6,3913.4,3896
44:51.0,3917.8,3897.2,3896,3893,3913.4,3896
44:51.4,3918.2,3897.2,3896,3893.4,3912.6,3896
44:51.9,3918.2,3897,3896,3893.4,3913,3896
44:52.3,3918.2,3897,3896,3893.6,3913,3896
44:52.7,3917.2,3897,3896,3893.4,3913.6,3896
44:53.1,3917.4,3897,3896,3893.4,3913.6,3896
44:53.6,3917,3897,3896,3893,3913.8,3896
44:54.0,3916.6,3897,3896,3892.4,3914.2,3896
44:54.4,3916.6,3897,3896,3892.4,3914.2,3896
44:54.9,3916.6,3897,3896,3891.8,3914.2,3896
44:55.3,3916.2,3897,3896,3891.6,3914.2,3896
44:55.7,3915.8,3897,3896,3891.8,3914.2,3896
44:56.1,3915.8,3897,3896,3891.8,3914.2,3896
44:56.5,3916,3897,3896,3892.2,3914.2,3896
44:57.0,3916,3897,3896,3892.2,3914.2,3896
44:57.4,3915.8,3897,3896,3892.2,3914.4,3896
44:57.8,3915.8,3897,3896,3892.2,3914.4,3896
44:58.2,3915.8,3897,3896,3892.2,3914.4,3896
44:58.6,3916.2,3897,3896,3892.6,3914.6,3896
44:59.1,3916.6,3897,3896,3892.6,3914.8,3896
44:59.5,3917,3897,3896,3892.6,3914.6,3896
44:59.9,3916.6,3897,3896,3892.2,3914.4,3896
45:00.3,3916.6,3897,3896,3892.2,3914.4,3896
45:00.8,3916.4,3897,3896,3892.4,3914.4,3896
45:01.2,3916.8,3897.2,3896,3892.8,3914.4,3896
45:01.6,3917,3897.2,3896,3892.8,3914.8,3896
45:02.0,3916.8,3897.2,3896,3892.6,3915,3896
45:02.5,3916.6,3897.2,3896,3892.6,3915,3896
45:02.9,3916.6,3897.4,3896,3892.6,3914.8,3896
45:03.3,3916.6,3897.4,3896,3892.6,3915.8,3896
45:03.7,3916.8,3897.2,3896,3892.8,3915.8,3896
45:04.1,3916.6,3897,3896,3892.6,3916,3896
45:04.6,3916.6,3897.2,3896,3892.4,3915.4,3896
45:05.0,3916.2,3897,3896,3892.2,3915,3896
45:05.4,3916.2,3897,3896,3892.4,3915,3896
45:05.8,3916.6,3897.2,3896,3892.6,3914.6,3896
45:06.3,3916.4,3897.2,3896,3892.4,3914.2,3896
45:06.7,3916,3897,3896,3892.4,3914.4,3896
45:07.1,3916,3897,3896,3892.4,3914,3896
45:07.5,3915.8,3897,3896,3892.4,3914.6,3896
45:07.9,3916,3897,3896,3892.6,3914.8,3896
45:08.4,3915.8,3897,3896,3892.8,3914.8,3896
45:08.8,3916.2,3897,3896,3893,3914.8,3896
45:09.2,3916,3897,3896,3893,3914.4,3896
45:09.6,3916,3896.8,3896,3892.8,3914.4,3896
45:10.1,3916.4,3896.8,3896,3893,3914.4,3896
45:10.5,3916.4,3896.6,3896,3893,3914.2,3896
45:10.9,3916,3896.6,3896,3893,3914.8,3896
45:11.4,3916,3896.6,3896,3893,3914.4,3896
45:11.8,3915.8,3896.8,3896,3893,3914.4,3896
45:12.2,3916.2,3897,3896,3893,3913.6,3896
45:12.6,3915.8,3896.8,3896,3892.8,3913.8,3896
45:13.1,3915.6,3896.6,3896,3892.8,3913.8,3896
45:13.5,3915.6,3896.6,3896,3892.8,3914.6,3896
45:13.9,3915.2,3896.6,3896,3892.6,3914.4,3896
45:14.3,3915.6,3896.8,3896,3892.6,3914.4,3896
45:14.8,3915.6,3896.8,3896,3892.8,3913.8,3896
45:15.2,3915.4,3896.8,3896,3892.8,3913.6,3896
45:15.6,3915.4,3896.8,3896,3892.6,3913.4,3896
45:16.0,3915,3896.6,3896,3892.6,3913.6,3896
45:16.5,3915.4,3896.8,3896,3892.8,3913.4,3896
45:16.9,3915.4,3897,3896,3892.6,3913.4,3896
45:17.3,3915,3897,3896,3892.6,3913.4,3896
45:17.7,3915,3897,3896,3892.4,3913.6,3896
45:18.1,3915,3897,3896,3892.2,3913.8,3896
45:18.5,3915,3897,3896,3892,3913.8,3896
45:19.0,3914.8,3897,3896,3891.6,3914,3896
45:19.4,3915,3897,3896,3891.8,3914.6,3896
45:19.8,3915.2,3897,3896,3891.8,3914.6,3896
45:20.3,3915,3897,3896,3891.6,3914.6,3896
45:20.7,3915.4,3897,3896,3891.6,3915.4,3896
45:21.1,3915.6,3897,3896,3891.8,3915.2,3896
45:21.5,3916,3897,3896,3892.2,3915,3896
45:22.0,3915.8,3897,3896,3892,3914.2,3896
45:22.4,3915.6,3897,3896,3891.8,3913.6,3896
45:22.8,3915.6,3897,3896,3891.8,3913.6,3896
45:23.3,3915.6,3897,3896,3892,3913.6,3896
45:23.7,3915.6,3897,3896,3892.2,3913.4,3896
45:24.1,3915.6,3897,3896,3892.2,3913.6,3896
45:24.5,3915.8,3897,3896,3892.2,3913.2,3896
45:25.0,3915.8,3897,3896,3892.4,3913.4,3896
45:25.4,3915,3897,3896,3892.4,3913.6,3896
45:25.8,3915,3897,3896,3892.4,3913.8,3896
45:26.3,3915.8,3897,3896,3893.2,3913.4,3896
45:26.7,3916.2,3897,3896,3893.6,3913.8,3896
45:27.1,3916.2,3897,3896,3894,3913,3896
45:27.5,3916.2,3897,3896,3893.8,3913,3896
45:28.0,3916,3896.8,3896,3893.8,3913,3896
45:28.4,3916,3896.8,3896,3893.8,3913,3896
45:28.8,3916.6,3896.8,3896,3894,3912.2,3896
45:29.2,3917.4,3896.8,3896,3894.4,3911.8,3896
45:29.6,3917.8,3896.8,3896,3894.8,3911.6,3896
45:30.0,3917.8,3897,3896,3894.4,3911.8,3896
45:30.5,3917.8,3897,3896,3894.2,3911.6,3896
45:30.9,3917.6,3897,3896,3894,3911.8,3896
45:31.3,3916.8,3896.8,3896,3893.6,3912.2,3896
45:31.7,3916.8,3896.8,3896,3893.6,3912.2,3896
45:32.2,3916.4,3896.8,3896,3893.2,3912.8,3896
45:32.6,3915.6,3896.8,3896,3892.6,3913.2,3896
45:33.0,3915.2,3896.8,3896,3892.4,3913.4,3896
45:33.4,3915,3896.8,3896,3892.4,3913.6,3896
45:33.9,3914.6,3896.6,3896,3892.2,3913.8,3896
45:34.3,3914.8,3896.6,3896,3892.2,3914,3896
45:34.7,3914.8,3896.6,3896,3891.8,3913.8,3896
45:35.1,3915,3896.8,3896,3891.8,3913.8,3896
45:35.5,3915.4,3897,3896,3892,3913.6,3896
45:36.0,3915.6,3897,3896,3891.6,3913.6,3896
45:36.4,3915.6,3897,3896,3891.6,3913.6,3896
45:36.8,3915.8,3897,3896,3891.6,3913.8,3896
45:37.2,3916.6,3897,3896,3891.8,3913.6,3896
45:37.7,3917.4,3897,3896,3892.6,3913.2,3896
45:38.1,3917.6,3897,3896,3893,3913,3896
45:38.7,3917.8,3897,3896,3893,3913.2,3896
45:39.1,3917.2,3897,3896,3893.2,3913.4,3896
45:39.5,3916.8,3897,3896,3893.2,3913.8,3896
45:39.9,3916.6,3897,3896,3893.6,3913.8,3896
45:40.3,3916.8,3897,3896,3893.6,3914.2,3896
45:40.8,3916.6,3896.8,3896,3893.4,3914.6,3896
45:41.2,3916.4,3896.8,3896,3892.8,3914.8,3896
45:41.6,3916.4,3896.8,3896,3892.8,3914.8,3896
45:42.1,3916.2,3896.6,3896,3892.6,3914.8,3896
45:42.5,3916.2,3896.6,3896,3892.8,3915.2,3896
45:42.9,3916.2,3896.6,3896,3892.6,3915.2,3896
45:43.3,3915.8,3896.6,3896,3892.6,3915.4,3896
45:43.8,3915.8,3896.8,3896,3892.6,3914.6,3896
45:44.2,3915.6,3896.8,3896,3892.6,3914.2,3896
45:44.6,3915.6,3897,3896,3892.6,3914.2,3896
45:45.0,3916,3897,3896,3892.8,3914.2,3896
45:45.5,3916,3897,3896,3892.6,3914.4,3896
45:45.9,3916.2,3897,3896,3892.6,3914.4,3896
45:46.3,3915.8,3897,3896,3892.6,3914.2,3896
45:46.8,3916,3897,3896,3892.8,3914.4,3896
45:47.2,3916,3897,3896,3892.8,3914.6,3896
45:47.6,3916.2,3897,3896,3892.8,3914.6,3896
45:48.0,3916.6,3897.2,3896,3892.6,3914.6,3896
45:48.5,3916.6,3897.2,3896,3892.8,3915.2,3896
45:48.9,3916.4,3897,3896,3892.8,3915.6,3896
45:49.3,3916.6,3897,3896,3893,3914.8,3896
45:49.8,3916.4,3897,3896,3893,3914.8,3896
45:50.2,3916.6,3897.2,3896,3892.8,3914.8,3896
45:50.6,3917,3897.2,3896,3892.8,3915.2,3896
45:51.0,3917,3897.2,3896,3892.8,3914.2,3896
45:51.4,3917,3897.2,3896,3892.8,3914.2,3896
45:51.8,3916.6,3896.8,3896,3893,3914,3896
45:52.3,3917,3897,3896,3893,3913.6,3896
45:52.7,3916.8,3896.8,3896,3893,3913.4,3896
45:53.1,3916.2,3896.8,3896,3892.6,3913.4,3896
45:53.6,3916.6,3897,3896,3892.6,3913.4,3896
45:54.0,3916.6,3896.8,3896,3892.8,3914.2,3896
45:54.4,3916.6,3897,3896,3892.8,3913.2,3896
45:54.9,3916.6,3897.2,3896,3892.8,3914.2,3896
45:55.3,3916.4,3897,3896,3893,3914.2,3896
45:55.7,3916.4,3897,3896,3892.6,3914.6,3896
45:56.2,3916.2,3897,3896,3892.4,3915,3896
45:56.6,3916.4,3897,3896,3892,3915.2,3896
45:57.0,3916.4,3897,3896,3892,3915.4,3896
45:57.4,3916.4,3897,3896,3892.6,3914.4,3896
45:57.9,3916.6,3897,3896,3892.4,3914,3896
45:58.3,3916.4,3897,3896,3892.4,3914.6,3896
45:58.7,3916.4,3897,3896,3892.4,3914.2,3896
45:59.1,3916.2,3897,3896,3891.8,3914.2,3896
45:59.5,3916.4,3897,3896,3892.2,3913.8,3896
45:59.9,3916.6,3897.2,3896,3892.6,3913.4,3896
46:00.4,3916.2,3897,3896,3893,3913.4,3896
46:00.8,3916.6,3896.8,3896,3893.8,3913,3896
46:01.2,3916.8,3897,3896,3893.4,3913.2,3896
46:01.7,3917,3897,3896,3893.8,3912.8,3896
46:02.1,3917,3896.8,3896,3893.6,3912.8,3896
46:02.5,3917,3896.8,3896,3893.6,3912.6,3896
46:02.9,3916.8,3896.6,3896,3893.6,3912.6,3896
46:03.4,3916.6,3896.6,3896,3893.4,3913,3896
46:03.8,3916.4,3896.6,3896,3893,3913.2,3896
46:04.2,3916.6,3896.8,3896,3892.8,3913.2,3896
46:04.7,3916.2,3897,3896,3892.8,3913.4,3896
46:05.1,3915.6,3896.8,3896,3892.4,3913.4,3896
46:05.5,3915.6,3897,3896,3892,3913.6,3896
46:05.9,3915.4,3897.2,3896,3891.6,3913.4,3896
46:06.4,3915.8,3897.2,3896,3891.8,3913.4,3896
46:06.8,3916,3897.2,3896,3892.2,3913.6,3896
46:07.2,3915.8,3897.2,3896,3891.8,3913.8,3896
46:07.7,3915.8,3897,3896,3891.6,3914.2,3896
46:08.1,3916,3897,3896,3892,3914,3896
46:08.5,3916,3897,3896,3892,3914,3896
46:08.9,3916,3897,3896,3892.4,3914.8,3896
46:09.4,3916.2,3897,3896,3892.8,3914.2,3896
46:09.8,3916.2,3897,3896,3892.8,3914.2,3896
46:10.2,3915.8,3897,3896,3892.6,3914.6,3896
46:10.6,3916,3897,3896,3892.6,3913.6,3896
46:11.1,3916,3897,3896,3893,3913.2,3896
46:11.5,3916,3897,3896,3893.6,3912.8,3896
46:11.9,3915.8,3897,3896,3893.8,3913.2,3896
46:12.4,3915.6,3897,3896,3893.6,3913.2,3896
46:12.8,3916.2,3897,3896,3893.4,3913.2,3896
46:13.2,3915.8,3897,3896,3893.6,3913.2,3896
46:13.7,3915.8,3896.8,3896,3893.8,3913.4,3896
46:14.1,3915.8,3897,3896,3893.8,3913.4,3896
46:14.5,3915.6,3897,3896,3893.4,3914,3896
46:14.9,3915.6,3897,3896,3892.8,3914.4,3896
46:15.3,3915.6,3897,3896,3892.4,3914.4,3896
46:15.8,3915.6,3897.2,3896,3892,3914,3896
46:16.2,3916.2,3897.2,3896,3892.2,3913.6,3896
46:16.6,3916.2,3897.2,3896,3892.6,3913,3896
46:17.0,3916.2,3897.2,3896,3892.6,3913.4,3896
46:17.5,3916.4,3897.2,3896,3892.6,3914.2,3896
46:17.9,3916.4,3897.2,3896,3892.6,3913.8,3896
46:18.3,3916.2,3897.2,3896,3892.4,3913.2,3896
46:18.7,3916.2,3897,3896,3892.6,3913.2,3896
46:19.2,3916.4,3897,3896,3892.8,3913.4,3896
46:19.6,3916.4,3896.8,3896,3892.8,3914.4,3896
46:20.0,3915.6,3896.6,3896,3892.8,3915,3896
46:20.5,3915.4,3896.4,3896,3892.6,3915.6,3896
46:20.9,3915.2,3896.4,3896,3892.4,3915.6,3896
46:21.3,3915.2,3896.6,3896,3892.4,3914.6,3896
46:21.8,3915.2,3896.4,3896,3892.4,3914.8,3896
46:22.2,3915.2,3896.4,3896,3892.6,3914.4,3896
46:22.6,3915.4,3896.6,3896,3892.4,3914.2,3896
46:23.1,3915.4,3896.6,3896,3892.2,3914.8,3896
46:23.5,3915.2,3896.6,3896,3892.4,3914.4,3896
46:23.9,3915.4,3896.8,3896,3892.2,3914,3896
46:24.3,3915.4,3896.8,3896,3892.4,3913.6,3896
46:24.8,3915.4,3896.8,3896,3892.4,3913.6,3896
46:25.2,3915.2,3896.8,3896,3892.4,3914,3896
46:25.6,3915.4,3897,3896,3892.4,3913.8,3896
46:26.0,3915.8,3897,3896,3892.4,3913.8,3896
46:26.5,3915.8,3897,3896,3892.4,3913.6,3896
46:26.9,3915.8,3897,3896,3892.4,3913.6,3896
46:27.3,3916.2,3897.2,3896,3892.2,3913.4,3896
46:27.7,3916,3897,3896,3892.4,3913.8,3896
46:28.2,3916.4,3897.2,3896,3892.4,3913.8,3896
46:28.6,3916.4,3897.2,3896,3892.6,3914,3896
46:29.0,3916.4,3897,3896,3892.4,3914,3896
46:29.4,3916.2,3897,3896,3892.4,3914.2,3896
46:29.9,3916,3896.8,3896,3892.4,3914.2,3896
46:30.3,3916.2,3897.2,3896,3892.4,3914,3896
46:30.7,3916.6,3897.4,3896,3892.6,3913.6,3896
46:31.2,3916.4,3897.2,3896,3892.6,3914,3896
46:31.6,3916.4,3897.2,3896,3892.6,3913.8,3896
46:32.0,3916,3896.8,3896,3892.6,3913.8,3896
46:32.5,3916,3896.8,3896,3892.4,3913.4,3896
46:32.9,3916,3897,3896,3892.6,3913,3896
46:33.4,3916,3896.8,3896,3892.8,3913,3896
46:33.8,3916,3897,3896,3892.6,3913,3896
46:34.3,3916,3897,3896,3892.8,3913,3896
46:34.7,3916,3897,3896,3892.6,3913.2,3896
46:35.1,3916,3897,3896,3892.8,3913,3896
46:35.6,3916,3897,3896,3892.8,3913,3896
46:36.0,3916.2,3897,3896,3892.8,3913,3896
46:36.4,3916.2,3897,3896,3893,3913.2,3896
46:36.9,3916.2,3897,3896,3893,3913.4,3896
46:37.3,3916.2,3897,3896,3893.2,3913.2,3896
46:37.8,3916.2,3896.8,3896,3893.2,3913.4,3896
46:38.2,3916.2,3896.6,3896,3893.4,3913.4,3896
46:38.6,3916,3896.6,3896,3893.4,3913.4,3896
46:39.1,3916,3896.6,3896,3893.2,3913.6,3896
46:39.5,3916.2,3896.4,3896,3893.4,3913.2,3896
46:39.9,3916,3896.4,3896,3893.4,3913.4,3896
46:40.3,3916,3896.4,3896,3893.2,3913.4,3896
46:40.8,3916,3896.6,3896,3892.8,3913.6,3896
46:41.2,3916.2,3896.8,3896,3892.4,3913.4,3896
46:41.6,3916.2,3897.2,3896,3892.4,3913.6,3896
46:42.0,3916,3897.2,3896,3892,3914.8,3896
46:42.5,3916,3897.2,3896,3891.8,3914.8,3896
46:42.9,3916,3897.2,3896,3892,3915.2,3896
46:43.3,3916,3897.2,3896,3892,3915.8,3896
46:43.7,3915.8,3897.2,3896,3892,3915.8,3896
46:44.1,3915.8,3897.2,3896,3891.8,3915,3896
46:44.6,3915.6,3897,3896,3892,3914.6,3896
46:45.0,3915.6,3897,3896,3892,3914.6,3896
46:45.4,3915.6,3897,3896,3892,3914,3896
46:45.8,3915.4,3896.8,3896,3892,3913.8,3896
46:46.2,3915.6,3897,3896,3892.2,3913.6,3896
46:46.7,3915.6,3897,3896,3892.2,3913.6,3896
46:47.1,3915.6,3896.8,3896,3892.6,3913.2,3896
46:47.5,3915.8,3896.8,3896,3892.8,3913.4,3896
46:47.9,3916.2,3896.8,3896,3893,3913.4,3896
46:48.4,3916.8,3897.2,3896,3893,3913.4,3896
46:48.8,3917,3897.2,3896,3893,3913.4,3896
46:49.2,3916.4,3897.2,3896,3892.6,3913.8,3896
46:49.7,3917,3897.2,3896,3893,3913.4,3896
46:50.1,3916.6,3897,3896,3893.2,3913.4,3896
46:50.5,3916.6,3897,3896,3893.2,3913.4,3896
46:50.9,3916.6,3897,3896,3893,3913.6,3896
46:51.3,3917,3897.2,3896,3892.8,3913.2,3896
46:51.7,3916.4,3897,3896,3892.6,3913.2,3896
46:52.2,3916,3897,3896,3892.8,3913.6,3896
46:52.6,3915.8,3897,3896,3892.4,3913.8,3896
46:53.0,3915.8,3897,3896,3892.4,3913.8,3896
46:53.4,3915.6,3896.8,3896,3892.2,3913.8,3896
46:53.9,3915.2,3896.6,3896,3892,3914,3896
46:54.3,3915.2,3896.6,3896,3892.2,3913.8,3896
46:54.7,3915.2,3896.6,3896,3892.2,3913.4,3896
46:55.1,3915.2,3896.6,3896,3892.2,3913.6,3896
46:55.6,3915,3896.6,3896,3892.4,3913.6,3896
46:56.0,3915,3896.6,3896,3892.2,3913.6,3896
46:56.4,3915,3896.4,3896,3892.2,3914,3896
46:56.8,3915.2,3896.4,3896,3892.4,3913.8,3896
46:57.2,3915.6,3896.6,3896,3892.6,3914.8,3896
46:57.7,3915.6,3896.6,3896,3892.8,3915.6,3896
46:58.1,3915.4,3896.4,3896,3892.6,3915.6,3896
46:58.5,3915.6,3896.4,3896,3892.4,3915.6,3896
46:58.9,3915.6,3896.4,3896,3892.6,3915.4,3896
46:59.4,3915.6,3896.4,3896,3892.4,3915.4,3896
46:59.8,3915.6,3896.4,3896,3892.4,3914.6,3896
47:00.2,3915.8,3896.6,3896,3892.6,3913.6,3896
47:00.6,3916.2,3897,3896,3892.4,3913.4,3896
47:01.1,3916.2,3897,3896,3892.2,3913.2,3896
47:01.5,3916.2,3897.2,3896,3892,3913.2,3896
47:01.9,3916.8,3897.4,3896,3892.2,3913.2,3896
47:02.4,3917,3897.2,3896,3892.4,3913.2,3896
47:02.8,3916.4,3897,3896,3892.4,3913.4,3896
47:03.2,3916.8,3897.2,3896,3892.4,3913.2,3896
47:03.7,3916.8,3897.2,3896,3892.4,3913.2,3896
47:04.1,3916.4,3897.2,3896,3892.4,3913.2,3896
47:04.5,3916,3897,3896,3892.4,3913.4,3896
47:05.0,3915.8,3896.8,3896,3892.4,3913.4,3896
47:05.4,3915.8,3896.8,3896,3892.6,3913.4,3896
47:05.9,3915.4,3896.6,3896,3892.4,3913.4,3896
47:06.3,3915.4,3896.6,3896,3892.4,3913.4,3896
47:06.7,3915.6,3896.8,3896,3891.8,3913.4,3896
47:07.1,3915.6,3896.8,3896,3892,3913.2,3896
47:07.6,3915.4,3896.8,3896,3892,3913.2,3896
